word,word_normalized,length,char_counts
تعارف,تعارف,5,"{""ت"": 1, ""ع"": 1, ""ا"": 1, ""ر"": 1, ""ف"": 1}"
اشتیاق,اشتیاق,6,"{""ا"": 2, ""ش"": 1, ""ت"": 1, ""ی"": 1, ""ق"": 1}"
عمیق,عمیق,4,"{""ع"": 1, ""م"": 1, ""ی"": 1, ""ق"": 1}"
تفاوت,تفاوت,5,"{""ت"": 2, ""ف"": 1, ""ا"": 1, ""و"": 1}"
تافتون,تافتون,6,"{""ت"": 2, ""ا"": 1, ""ف"": 1, ""و"": 1, ""ن"": 1}"
استکان,استکان,6,"{""ا"": 2, ""س"": 1, ""ت"": 1, ""ک"": 1, ""ن"": 1}"
پستانک,پستانک,6,"{""پ"": 1, ""س"": 1, ""ت"": 1, ""ا"": 1, ""ن"": 1, ""ک"": 1}"
پاکستان,پاکستان,7,"{""پ"": 1, ""ا"": 2, ""ک"": 1, ""س"": 1, ""ت"": 1, ""ن"": 1}"
خبرخاک,خبرخاک,6,"{""خ"": 2, ""ب"": 1, ""ر"": 1, ""ا"": 1, ""ک"": 1}"
عاجز,عاجز,4,"{""ع"": 1, ""ا"": 1, ""ج"": 1, ""ز"": 1}"
کامیون,کامیون,6,"{""ک"": 1, ""ا"": 1, ""م"": 1, ""ی"": 1, ""و"": 1, ""ن"": 1}"
آلپ,الپ,3,"{""ا"": 1, ""ل"": 1, ""پ"": 1}"
طوسی,طوسی,4,"{""ط"": 1, ""و"": 1, ""س"": 1, ""ی"": 1}"
توقع,توقع,4,"{""ت"": 1, ""و"": 1, ""ق"": 1, ""ع"": 1}"
دوزخ,دوزخ,4,"{""د"": 1, ""و"": 1, ""ز"": 1, ""خ"": 1}"
هاشو,هاشو,4,"{""ه"": 1, ""ا"": 1, ""ش"": 1, ""و"": 1}"
کمترین,کمترین,6,"{""ک"": 1, ""م"": 1, ""ت"": 1, ""ر"": 1, ""ی"": 1, ""ن"": 1}"
با,با,2,"{""ب"": 1, ""ا"": 1}"
دوستان,دوستان,6,"{""د"": 1, ""و"": 1, ""س"": 1, ""ت"": 1, ""ا"": 1, ""ن"": 1}"
کردیم,کردیم,5,"{""ک"": 1, ""ر"": 1, ""د"": 1, ""ی"": 1, ""م"": 1}"
سعادت,سعادت,5,"{""س"": 1, ""ع"": 1, ""ا"": 1, ""د"": 1, ""ت"": 1}"
اعتیاد,اعتیاد,6,"{""ا"": 2, ""ع"": 1, ""ت"": 1, ""ی"": 1, ""د"": 1}"
بوفه,بوفه,4,"{""ب"": 1, ""و"": 1, ""ف"": 1, ""ه"": 1}"
هدفون,هدفون,5,"{""ه"": 1, ""د"": 1, ""ف"": 1, ""و"": 1, ""ن"": 1}"
نعره,نعره,4,"{""ن"": 1, ""ع"": 1, ""ر"": 1, ""ه"": 1}"
دلقک,دلقک,4,"{""د"": 1, ""ل"": 1, ""ق"": 1, ""ک"": 1}"
منبع,منبع,4,"{""م"": 1, ""ن"": 1, ""ب"": 1, ""ع"": 1}"
مزرعه,مزرعه,5,"{""م"": 1, ""ز"": 1, ""ر"": 1, ""ع"": 1, ""ه"": 1}"
برنزه,برنزه,5,"{""ب"": 1, ""ر"": 1, ""ن"": 1, ""ز"": 1, ""ه"": 1}"
نبض,نبض,3,"{""ن"": 1, ""ب"": 1, ""ض"": 1}"
ضربان,ضربان,5,"{""ض"": 1, ""ر"": 1, ""ب"": 1, ""ا"": 1, ""ن"": 1}"
دگمه,دگمه,4,"{""د"": 1, ""گ"": 1, ""م"": 1, ""ه"": 1}"
داوطلب,داوطلب,6,"{""د"": 1, ""ا"": 1, ""و"": 1, ""ط"": 1, ""ل"": 1, ""ب"": 1}"
پیله,پیله,4,"{""پ"": 1, ""ی"": 1, ""ل"": 1, ""ه"": 1}"
پیچک,پیچک,4,"{""پ"": 1, ""ی"": 1, ""چ"": 1, ""ک"": 1}"
گنجشک,گنجشک,5,"{""گ"": 1, ""ن"": 1, ""ج"": 1, ""ش"": 1, ""ک"": 1}"
گرانیت,گرانیت,6,"{""گ"": 1, ""ر"": 1, ""ا"": 1, ""ن"": 1, ""ی"": 1, ""ت"": 1}"
کرگدن,کرگدن,5,"{""ک"": 1, ""ر"": 1, ""گ"": 1, ""د"": 1, ""ن"": 1}"
نتیجه,نتیجه,5,"{""ن"": 1, ""ت"": 1, ""ی"": 1, ""ج"": 1, ""ه"": 1}"
کوفته,کوفته,5,"{""ک"": 1, ""و"": 1, ""ف"": 1, ""ت"": 1, ""ه"": 1}"
سلاخ,سلاخ,4,"{""س"": 1, ""ل"": 1, ""ا"": 1, ""خ"": 1}"
پخت,پخت,3,"{""پ"": 1, ""خ"": 1, ""ت"": 1}"
تمسخر,تمسخر,5,"{""ت"": 1, ""م"": 1, ""س"": 1, ""خ"": 1, ""ر"": 1}"
خجالت,خجالت,5,"{""خ"": 1, ""ج"": 1, ""ا"": 1, ""ل"": 1, ""ت"": 1}"
لوزه,لوزه,4,"{""ل"": 1, ""و"": 1, ""ز"": 1, ""ه"": 1}"
کوپه,کوپه,4,"{""ک"": 1, ""و"": 1, ""پ"": 1, ""ه"": 1}"
ترمیم,ترمیم,5,"{""ت"": 1, ""ر"": 1, ""م"": 2, ""ی"": 1}"
سنگین,سنگین,5,"{""س"": 1, ""ن"": 2, ""گ"": 1, ""ی"": 1}"
بازیگوش,بازیگوش,7,"{""ب"": 1, ""ا"": 1, ""ز"": 1, ""ی"": 1, ""گ"": 1, ""و"": 1, ""ش"": 1}"
عنکبوت,عنکبوت,6,"{""ع"": 1, ""ن"": 1, ""ک"": 1, ""ب"": 1, ""و"": 1, ""ت"": 1}"
کارتن,کارتن,5,"{""ک"": 1, ""ا"": 1, ""ر"": 1, ""ت"": 1, ""ن"": 1}"
عشایر,عشایر,5,"{""ع"": 1, ""ش"": 1, ""ا"": 1, ""ی"": 1, ""ر"": 1}"
اورکت,اورکت,5,"{""ا"": 1, ""و"": 1, ""ر"": 1, ""ک"": 1, ""ت"": 1}"
عزیز,عزیز,4,"{""ع"": 1, ""ز"": 2, ""ی"": 1}"
بعدهلو,بعدهلو,6,"{""ب"": 1, ""ع"": 1, ""د"": 1, ""ه"": 1, ""ل"": 1, ""و"": 1}"
صندلی,صندلی,5,"{""ص"": 1, ""ن"": 1, ""د"": 1, ""ل"": 1, ""ی"": 1}"
آلجواب,الجواب,6,"{""ا"": 2, ""ل"": 1, ""ج"": 1, ""و"": 1, ""ب"": 1}"
دل,دل,2,"{""د"": 1, ""ل"": 1}"
پریشان,پریشان,6,"{""پ"": 1, ""ر"": 1, ""ی"": 1, ""ش"": 1, ""ا"": 1, ""ن"": 1}"
هندسی,هندسی,5,"{""ه"": 1, ""ن"": 1, ""د"": 1, ""س"": 1, ""ی"": 1}"
سمندر,سمندر,5,"{""س"": 1, ""م"": 1, ""ن"": 1, ""د"": 1, ""ر"": 1}"
مجتهد,مجتهد,5,"{""م"": 1, ""ج"": 1, ""ت"": 1, ""ه"": 1, ""د"": 1}"
دوخت,دوخت,4,"{""د"": 1, ""و"": 1, ""خ"": 1, ""ت"": 1}"
تعادل,تعادل,5,"{""ت"": 1, ""ع"": 1, ""ا"": 1, ""د"": 1, ""ل"": 1}"
ولادت,ولادت,5,"{""و"": 1, ""ل"": 1, ""ا"": 1, ""د"": 1, ""ت"": 1}"
صنعت,صنعت,4,"{""ص"": 1, ""ن"": 1, ""ع"": 1, ""ت"": 1}"
عنصر,عنصر,4,"{""ع"": 1, ""ن"": 1, ""ص"": 1, ""ر"": 1}"
صنعتگر,صنعتگر,6,"{""ص"": 1, ""ن"": 1, ""ع"": 1, ""ت"": 1, ""گ"": 1, ""ر"": 1}"
جادوگر,جادوگر,6,"{""ج"": 1, ""ا"": 1, ""د"": 1, ""و"": 1, ""گ"": 1, ""ر"": 1}"
پاستا,پاستا,5,"{""پ"": 1, ""ا"": 2, ""س"": 1, ""ت"": 1}"
بیتا,بیتا,4,"{""ب"": 1, ""ی"": 1, ""ت"": 1, ""ا"": 1}"
تابوت,تابوت,5,"{""ت"": 2, ""ا"": 1, ""ب"": 1, ""و"": 1}"
گودال,گودال,5,"{""گ"": 1, ""و"": 1, ""د"": 1, ""ا"": 1, ""ل"": 1}"
الوند,الوند,5,"{""ا"": 1, ""ل"": 1, ""و"": 1, ""ن"": 1, ""د"": 1}"
فرچه,فرچه,4,"{""ف"": 1, ""ر"": 1, ""چ"": 1, ""ه"": 1}"
سالاد,سالاد,5,"{""س"": 1, ""ا"": 2, ""ل"": 1, ""د"": 1}"
فردوسی,فردوسی,6,"{""ف"": 1, ""ر"": 1, ""د"": 1, ""و"": 1, ""س"": 1, ""ی"": 1}"
پیغام,پیغام,5,"{""پ"": 1, ""ی"": 1, ""غ"": 1, ""ا"": 1, ""م"": 1}"
شمعک,شمعک,4,"{""ش"": 1, ""م"": 1, ""ع"": 1, ""ک"": 1}"
خندق,خندق,4,"{""خ"": 1, ""ن"": 1, ""د"": 1, ""ق"": 1}"
خمپاره,خمپاره,6,"{""خ"": 1, ""م"": 1, ""پ"": 1, ""ا"": 1, ""ر"": 1, ""ه"": 1}"
زاگرس,زاگرس,5,"{""ز"": 1, ""ا"": 1, ""گ"": 1, ""ر"": 1, ""س"": 1}"
نخاغ,نخاغ,4,"{""ن"": 1, ""خ"": 1, ""ا"": 1, ""غ"": 1}"
ترشح,ترشح,4,"{""ت"": 1, ""ر"": 1, ""ش"": 1, ""ح"": 1}"
عطش,عطش,3,"{""ع"": 1, ""ط"": 1, ""ش"": 1}"
بلع,بلع,3,"{""ب"": 1, ""ل"": 1, ""ع"": 1}"
توسعه,توسعه,5,"{""ت"": 1, ""و"": 1, ""س"": 1, ""ع"": 1, ""ه"": 1}"
تسویه,تسویه,5,"{""ت"": 1, ""س"": 1, ""و"": 1, ""ی"": 1, ""ه"": 1}"
پنبه,پنبه,4,"{""پ"": 1, ""ن"": 1, ""ب"": 1, ""ه"": 1}"
مشتاق,مشتاق,5,"{""م"": 1, ""ش"": 1, ""ت"": 1, ""ا"": 1, ""ق"": 1}"
جیم,جیم,3,"{""ج"": 1, ""ی"": 1, ""م"": 1}"
رفو,رفو,3,"{""ر"": 1, ""ف"": 1, ""و"": 1}"
تبخال,تبخال,5,"{""ت"": 1, ""ب"": 1, ""خ"": 1, ""ا"": 1, ""ل"": 1}"
تعمیر,تعمیر,5,"{""ت"": 1, ""ع"": 1, ""م"": 1, ""ی"": 1, ""ر"": 1}"
معذرت,معذرت,5,"{""م"": 1, ""ع"": 1, ""ذ"": 1, ""ر"": 1, ""ت"": 1}"
رعایت,رعایت,5,"{""ر"": 1, ""ع"": 1, ""ا"": 1, ""ی"": 1, ""ت"": 1}"
بشر,بشر,3,"{""ب"": 1, ""ش"": 1, ""ر"": 1}"
خلاصه,خلاصه,5,"{""خ"": 1, ""ل"": 1, ""ا"": 1, ""ص"": 1, ""ه"": 1}"
مرتفع,مرتفع,5,"{""م"": 1, ""ر"": 1, ""ت"": 1, ""ف"": 1, ""ع"": 1}"
معرفت,معرفت,5,"{""م"": 1, ""ع"": 1, ""ر"": 1, ""ف"": 1, ""ت"": 1}"
برجک,برجک,4,"{""ب"": 1, ""ر"": 1, ""ج"": 1, ""ک"": 1}"
وسطی,وسطی,4,"{""و"": 1, ""س"": 1, ""ط"": 1, ""ی"": 1}"
وتر,وتر,3,"{""و"": 1, ""ت"": 1, ""ر"": 1}"
چفت,چفت,3,"{""چ"": 1, ""ف"": 1, ""ت"": 1}"
عازم,عازم,4,"{""ع"": 1, ""ا"": 1, ""ز"": 1, ""م"": 1}"
معتبر,معتبر,5,"{""م"": 1, ""ع"": 1, ""ت"": 1, ""ب"": 1, ""ر"": 1}"
تمبر,تمبر,4,"{""ت"": 1, ""م"": 1, ""ب"": 1, ""ر"": 1}"
طنین,طنین,4,"{""ط"": 1, ""ن"": 2, ""ی"": 1}"
نطنز,نطنز,4,"{""ن"": 2, ""ط"": 1, ""ز"": 1}"
رگال,رگال,4,"{""ر"": 1, ""گ"": 1, ""ا"": 1, ""ل"": 1}"
فیبر,فیبر,4,"{""ف"": 1, ""ی"": 1, ""ب"": 1, ""ر"": 1}"
ماوی,ماوی,4,"{""م"": 1, ""ا"": 1, ""و"": 1, ""ی"": 1}"
خامشظوش,خامشظوش,7,"{""خ"": 1, ""ا"": 1, ""م"": 1, ""ش"": 2, ""ظ"": 1, ""و"": 1}"
جریح,جریح,4,"{""ج"": 1, ""ر"": 1, ""ی"": 1, ""ح"": 1}"
مارک,مارک,4,"{""م"": 1, ""ا"": 1, ""ر"": 1, ""ک"": 1}"
عرشه,عرشه,4,"{""ع"": 1, ""ر"": 1, ""ش"": 1, ""ه"": 1}"
دیش,دیش,3,"{""د"": 1, ""ی"": 1, ""ش"": 1}"
فرشید,فرشید,5,"{""ف"": 1, ""ر"": 1, ""ش"": 1, ""ی"": 1, ""د"": 1}"
مواج,مواج,4,"{""م"": 1, ""و"": 1, ""ا"": 1, ""ج"": 1}"
سپهر,سپهر,4,"{""س"": 1, ""پ"": 1, ""ه"": 1, ""ر"": 1}"
نغمه,نغمه,4,"{""ن"": 1, ""غ"": 1, ""م"": 1, ""ه"": 1}"
میراث,میراث,5,"{""م"": 1, ""ی"": 1, ""ر"": 1, ""ا"": 1, ""ث"": 1}"
کرایه,کرایه,5,"{""ک"": 1, ""ر"": 1, ""ا"": 1, ""ی"": 1, ""ه"": 1}"
برم,برم,3,"{""ب"": 1, ""ر"": 1, ""م"": 1}"
پرتقال,پرتقال,6,"{""پ"": 1, ""ر"": 1, ""ت"": 1, ""ق"": 1, ""ا"": 1, ""ل"": 1}"
مینا,مینا,4,"{""م"": 1, ""ی"": 1, ""ن"": 1, ""ا"": 1}"
کدخدا,کدخدا,5,"{""ک"": 1, ""د"": 2, ""خ"": 1, ""ا"": 1}"
سگ,سگ,2,"{""س"": 1, ""گ"": 1}"
زن,زن,2,"{""ز"": 1, ""ن"": 1}"
گز,گز,2,"{""گ"": 1, ""ز"": 1}"
آش,اش,2,"{""ا"": 1, ""ش"": 1}"
ری,ری,2,"{""ر"": 1, ""ی"": 1}"
شر,شر,2,"{""ش"": 1, ""ر"": 1}"
فک,فک,2,"{""ف"": 1, ""ک"": 1}"
شک,شک,2,"{""ش"": 1, ""ک"": 1}"
کش,کش,2,"{""ک"": 1, ""ش"": 1}"
کف,کف,2,"{""ک"": 1, ""ف"": 1}"
رخ,رخ,2,"{""ر"": 1, ""خ"": 1}"
سر,سر,2,"{""س"": 1, ""ر"": 1}"
رس,رس,2,"{""ر"": 1, ""س"": 1}"
خر,خر,2,"{""خ"": 1, ""ر"": 1}"
بد,بد,2,"{""ب"": 1, ""د"": 1}"
گلوله,گلوله,5,"{""گ"": 1, ""ل"": 2, ""و"": 1, ""ه"": 1}"
خبره,خبره,4,"{""خ"": 1, ""ب"": 1, ""ر"": 1, ""ه"": 1}"
پره,پره,3,"{""پ"": 1, ""ر"": 1, ""ه"": 1}"
خرمگس,خرمگس,5,"{""خ"": 1, ""ر"": 1, ""م"": 1, ""گ"": 1, ""س"": 1}"
بانگ,بانگ,4,"{""ب"": 1, ""ا"": 1, ""ن"": 1, ""گ"": 1}"
نوش,نوش,3,"{""ن"": 1, ""و"": 1, ""ش"": 1}"
شنود,شنود,4,"{""ش"": 1, ""ن"": 1, ""و"": 1, ""د"": 1}"
تتو,تتو,3,"{""ت"": 2, ""و"": 1}"
آذرخش,اذرخش,5,"{""ا"": 1, ""ذ"": 1, ""ر"": 1, ""خ"": 1, ""ش"": 1}"
مقبره,مقبره,5,"{""م"": 1, ""ق"": 1, ""ب"": 1, ""ر"": 1, ""ه"": 1}"
کوروش,کوروش,5,"{""ک"": 1, ""و"": 2, ""ر"": 1, ""ش"": 1}"
اهورا,اهورا,5,"{""ا"": 2, ""ه"": 1, ""و"": 1, ""ر"": 1}"
پردیس,پردیس,5,"{""پ"": 1, ""ر"": 1, ""د"": 1, ""ی"": 1, ""س"": 1}"
لوده,لوده,4,"{""ل"": 1, ""و"": 1, ""د"": 1, ""ه"": 1}"
مهال,مهال,4,"{""م"": 1, ""ه"": 1, ""ا"": 1, ""ل"": 1}"
گنده,گنده,4,"{""گ"": 1, ""ن"": 1, ""د"": 1, ""ه"": 1}"
جنگنده,جنگنده,6,"{""ج"": 1, ""ن"": 2, ""گ"": 1, ""د"": 1, ""ه"": 1}"
فنجان,فنجان,5,"{""ف"": 1, ""ن"": 2, ""ج"": 1, ""ا"": 1}"
فسنجان,فسنجان,6,"{""ف"": 1, ""س"": 1, ""ن"": 2, ""ج"": 1, ""ا"": 1}"
حبه,حبه,3,"{""ح"": 1, ""ب"": 1, ""ه"": 1}"
صحنه,صحنه,4,"{""ص"": 1, ""ح"": 1, ""ن"": 1, ""ه"": 1}"
صبحانه,صبحانه,6,"{""ص"": 1, ""ب"": 1, ""ح"": 1, ""ا"": 1, ""ن"": 1, ""ه"": 1}"
زولبیا,زولبیا,6,"{""ز"": 1, ""و"": 1, ""ل"": 1, ""ب"": 1, ""ی"": 1, ""ا"": 1}"
جناق,جناق,4,"{""ج"": 1, ""ن"": 1, ""ا"": 1, ""ق"": 1}"
سنجاقک,سنجاقک,6,"{""س"": 1, ""ن"": 1, ""ج"": 1, ""ا"": 1, ""ق"": 1, ""ک"": 1}"
کلانتر,کلانتر,6,"{""ک"": 1, ""ل"": 1, ""ا"": 1, ""ن"": 1, ""ت"": 1, ""ر"": 1}"
اتوبان,اتوبان,6,"{""ا"": 2, ""ت"": 1, ""و"": 1, ""ب"": 1, ""ن"": 1}"
پلکان,پلکان,5,"{""پ"": 1, ""ل"": 1, ""ک"": 1, ""ا"": 1, ""ن"": 1}"
سلمانی,سلمانی,6,"{""س"": 1, ""ل"": 1, ""م"": 1, ""ا"": 1, ""ن"": 1, ""ی"": 1}"
سلیمان,سلیمان,6,"{""س"": 1, ""ل"": 1, ""ی"": 1, ""م"": 1, ""ا"": 1, ""ن"": 1}"
دانشجو,دانشجو,6,"{""د"": 1, ""ا"": 1, ""ن"": 1, ""ش"": 1, ""ج"": 1, ""و"": 1}"
چمنزار,چمنزار,6,"{""چ"": 1, ""م"": 1, ""ن"": 1, ""ز"": 1, ""ا"": 1, ""ر"": 1}"
سرنیزه,سرنیزه,6,"{""س"": 1, ""ر"": 1, ""ن"": 1, ""ی"": 1, ""ز"": 1, ""ه"": 1}"
آنگولا,انگولا,6,"{""ا"": 2, ""ن"": 1, ""گ"": 1, ""و"": 1, ""ل"": 1}"
فوتبال,فوتبال,6,"{""ف"": 1, ""و"": 1, ""ت"": 1, ""ب"": 1, ""ا"": 1, ""ل"": 1}"
کمانچه,کمانچه,6,"{""ک"": 1, ""م"": 1, ""ا"": 1, ""ن"": 1, ""چ"": 1, ""ه"": 1}"
استوار,استوار,6,"{""ا"": 2, ""س"": 1, ""ت"": 1, ""و"": 1, ""ر"": 1}"
گرمابه,گرمابه,6,"{""گ"": 1, ""ر"": 1, ""م"": 1, ""ا"": 1, ""ب"": 1, ""ه"": 1}"
کاچی,کاچی,4,"{""ک"": 1, ""ا"": 1, ""چ"": 1, ""ی"": 1}"
قهرمان,قهرمان,6,"{""ق"": 1, ""ه"": 1, ""ر"": 1, ""م"": 1, ""ا"": 1, ""ن"": 1}"
ملیت,ملیت,4,"{""م"": 1, ""ل"": 1, ""ی"": 1, ""ت"": 1}"
دیلم,دیلم,4,"{""د"": 1, ""ی"": 1, ""ل"": 1, ""م"": 1}"
تردمیل,تردمیل,6,"{""ت"": 1, ""ر"": 1, ""د"": 1, ""م"": 1, ""ی"": 1, ""ل"": 1}"
المپیک,المپیک,6,"{""ا"": 1, ""ل"": 1, ""م"": 1, ""پ"": 1, ""ی"": 1, ""ک"": 1}"
گلخانه,گلخانه,6,"{""گ"": 1, ""ل"": 1, ""خ"": 1, ""ا"": 1, ""ن"": 1, ""ه"": 1}"
تپانچه,تپانچه,6,"{""ت"": 1, ""پ"": 1, ""ا"": 1, ""ن"": 1, ""چ"": 1, ""ه"": 1}"
فریدون,فریدون,6,"{""ف"": 1, ""ر"": 1, ""ی"": 1, ""د"": 1, ""و"": 1, ""ن"": 1}"
سرزمین,سرزمین,6,"{""س"": 1, ""ر"": 1, ""ز"": 1, ""م"": 1, ""ی"": 1, ""ن"": 1}"
لاکپشت,لاکپشت,6,"{""ل"": 1, ""ا"": 1, ""ک"": 1, ""پ"": 1, ""ش"": 1, ""ت"": 1}"
نامزدی,نامزدی,6,"{""ن"": 1, ""ا"": 1, ""م"": 1, ""ز"": 1, ""د"": 1, ""ی"": 1}"
فراق,فراق,4,"{""ف"": 1, ""ر"": 1, ""ا"": 1, ""ق"": 1}"
آفریقا,افریقا,6,"{""ا"": 2, ""ف"": 1, ""ر"": 1, ""ی"": 1, ""ق"": 1}"
خاویار,خاویار,6,"{""خ"": 1, ""ا"": 2, ""و"": 1, ""ی"": 1, ""ر"": 1}"
کاوشگر,کاوشگر,6,"{""ک"": 1, ""ا"": 1, ""و"": 1, ""ش"": 1, ""گ"": 1, ""ر"": 1}"
نارنجی,نارنجی,6,"{""ن"": 2, ""ا"": 1, ""ر"": 1, ""ج"": 1, ""ی"": 1}"
ریسمان,ریسمان,6,"{""ر"": 1, ""ی"": 1, ""س"": 1, ""م"": 1, ""ا"": 1, ""ن"": 1}"
سمینار,سمینار,6,"{""س"": 1, ""م"": 1, ""ی"": 1, ""ن"": 1, ""ا"": 1, ""ر"": 1}"
کاسکت,کاسکت,5,"{""ک"": 2, ""ا"": 1, ""س"": 1, ""ت"": 1}"
چپاول,چپاول,5,"{""چ"": 1, ""پ"": 1, ""ا"": 1, ""و"": 1, ""ل"": 1}"
چاپلوس,چاپلوس,6,"{""چ"": 1, ""ا"": 1, ""پ"": 1, ""ل"": 1, ""و"": 1, ""س"": 1}"
انگیزه,انگیزه,6,"{""ا"": 1, ""ن"": 1, ""گ"": 1, ""ی"": 1, ""ز"": 1, ""ه"": 1}"
انباری,انباری,6,"{""ا"": 2, ""ن"": 1, ""ب"": 1, ""ر"": 1, ""ی"": 1}"
بارانی,بارانی,6,"{""ب"": 1, ""ا"": 2, ""ر"": 1, ""ن"": 1, ""ی"": 1}"
باقالی,باقالی,6,"{""ب"": 1, ""ا"": 2, ""ق"": 1, ""ل"": 1, ""ی"": 1}"
خارپشت,خارپشت,6,"{""خ"": 1, ""ا"": 1, ""ر"": 1, ""پ"": 1, ""ش"": 1, ""ت"": 1}"
اجاق,اجاق,4,"{""ا"": 2, ""ج"": 1, ""ق"": 1}"
باجناق,باجناق,6,"{""ب"": 1, ""ا"": 2, ""ج"": 1, ""ن"": 1, ""ق"": 1}"
زیرپوش,زیرپوش,6,"{""ز"": 1, ""ی"": 1, ""ر"": 1, ""پ"": 1, ""و"": 1, ""ش"": 1}"
سیاهرگ,سیاهرگ,6,"{""س"": 1, ""ی"": 1, ""ا"": 1, ""ه"": 1, ""ر"": 1, ""گ"": 1}"
دوربین,دوربین,6,"{""د"": 1, ""و"": 1, ""ر"": 1, ""ب"": 1, ""ی"": 1, ""ن"": 1}"
سنگال,سنگال,5,"{""س"": 1, ""ن"": 1, ""گ"": 1, ""ا"": 1, ""ل"": 1}"
زنگوله,زنگوله,6,"{""ز"": 1, ""ن"": 1, ""گ"": 1, ""و"": 1, ""ل"": 1, ""ه"": 1}"
مباشر,مباشر,5,"{""م"": 1, ""ب"": 1, ""ا"": 1, ""ش"": 1, ""ر"": 1}"
ابریشم,ابریشم,6,"{""ا"": 1, ""ب"": 1, ""ر"": 1, ""ی"": 1, ""ش"": 1, ""م"": 1}"
کهنسال,کهنسال,6,"{""ک"": 1, ""ه"": 1, ""ن"": 1, ""س"": 1, ""ا"": 1, ""ل"": 1}"
سرنوشت,سرنوشت,6,"{""س"": 1, ""ر"": 1, ""ن"": 1, ""و"": 1, ""ش"": 1, ""ت"": 1}"
چابهار,چابهار,6,"{""چ"": 1, ""ا"": 2, ""ب"": 1, ""ه"": 1, ""ر"": 1}"
خاکستر,خاکستر,6,"{""خ"": 1, ""ا"": 1, ""ک"": 1, ""س"": 1, ""ت"": 1, ""ر"": 1}"
تبهکار,تبهکار,6,"{""ت"": 1, ""ب"": 1, ""ه"": 1, ""ک"": 1, ""ا"": 1, ""ر"": 1}"
کالباس,کالباس,6,"{""ک"": 1, ""ا"": 2, ""ل"": 1, ""ب"": 1, ""س"": 1}"
مهتابی,مهتابی,6,"{""م"": 1, ""ه"": 1, ""ت"": 1, ""ا"": 1, ""ب"": 1, ""ی"": 1}"
پولدار,پولدار,6,"{""پ"": 1, ""و"": 1, ""ل"": 1, ""د"": 1, ""ا"": 1, ""ر"": 1}"
نارنجک,نارنجک,6,"{""ن"": 2, ""ا"": 1, ""ر"": 1, ""ج"": 1, ""ک"": 1}"
گاومیش,گاومیش,6,"{""گ"": 1, ""ا"": 1, ""و"": 1, ""م"": 1, ""ی"": 1, ""ش"": 1}"
دوز,دوز,3,"{""د"": 1, ""و"": 1, ""ز"": 1}"
ازدواج,ازدواج,6,"{""ا"": 2, ""ز"": 1, ""د"": 1, ""و"": 1, ""ج"": 1}"
اهرام,اهرام,5,"{""ا"": 2, ""ه"": 1, ""ر"": 1, ""م"": 1}"
راهنما,راهنما,6,"{""ر"": 1, ""ا"": 2, ""ه"": 1, ""ن"": 1, ""م"": 1}"
مبارزه,مبارزه,6,"{""م"": 1, ""ب"": 1, ""ا"": 1, ""ر"": 1, ""ز"": 1, ""ه"": 1}"
سنگفرش,سنگفرش,6,"{""س"": 1, ""ن"": 1, ""گ"": 1, ""ف"": 1, ""ر"": 1, ""ش"": 1}"
تالاب,تالاب,5,"{""ت"": 1, ""ا"": 2, ""ل"": 1, ""ب"": 1}"
بودا,بودا,4,"{""ب"": 1, ""و"": 1, ""د"": 1, ""ا"": 1}"
دارکوب,دارکوب,6,"{""د"": 1, ""ا"": 1, ""ر"": 1, ""ک"": 1, ""و"": 1, ""ب"": 1}"
قطبنما,قطبنما,6,"{""ق"": 1, ""ط"": 1, ""ب"": 1, ""ن"": 1, ""م"": 1, ""ا"": 1}"
محاکمه,محاکمه,6,"{""م"": 2, ""ح"": 1, ""ا"": 1, ""ک"": 1, ""ه"": 1}"
مقابله,مقابله,6,"{""م"": 1, ""ق"": 1, ""ا"": 1, ""ب"": 1, ""ل"": 1, ""ه"": 1}"
مشاوره,مشاوره,6,"{""م"": 1, ""ش"": 1, ""ا"": 1, ""و"": 1, ""ر"": 1, ""ه"": 1}"
فلسطین,فلسطین,6,"{""ف"": 1, ""ل"": 1, ""س"": 1, ""ط"": 1, ""ی"": 1, ""ن"": 1}"
سرگیجه,سرگیجه,6,"{""س"": 1, ""ر"": 1, ""گ"": 1, ""ی"": 1, ""ج"": 1, ""ه"": 1}"
مسواک,مسواک,5,"{""م"": 1, ""س"": 1, ""و"": 1, ""ا"": 1, ""ک"": 1}"
اسکیمو,اسکیمو,6,"{""ا"": 1, ""س"": 1, ""ک"": 1, ""ی"": 1, ""م"": 1, ""و"": 1}"
دوشیزه,دوشیزه,6,"{""د"": 1, ""و"": 1, ""ش"": 1, ""ی"": 1, ""ز"": 1, ""ه"": 1}"
کمربند,کمربند,6,"{""ک"": 1, ""م"": 1, ""ر"": 1, ""ب"": 1, ""ن"": 1, ""د"": 1}"
گارسون,گارسون,6,"{""گ"": 1, ""ا"": 1, ""ر"": 1, ""س"": 1, ""و"": 1, ""ن"": 1}"
ارتفاع,ارتفاع,6,"{""ا"": 2, ""ر"": 1, ""ت"": 1, ""ف"": 1, ""ع"": 1}"
اعتراف,اعتراف,6,"{""ا"": 2, ""ع"": 1, ""ت"": 1, ""ر"": 1, ""ف"": 1}"
هندبال,هندبال,6,"{""ه"": 1, ""ن"": 1, ""د"": 1, ""ب"": 1, ""ا"": 1, ""ل"": 1}"
